"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/02/2007","AQS","060730001","1","45","ppb","42","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/12/2007","AQS","060730001","1","44","ppb","42","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/13/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/14/2007","AQS","060730001","1","45","ppb","42","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/15/2007","AQS","060730001","1","43","ppb","41","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/16/2007","AQS","060730001","1","51","ppb","48","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/17/2007","AQS","060730001","1","43","ppb","41","Chula Vista","22","92.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/18/2007","AQS","060730001","1","49","ppb","46","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/19/2007","AQS","060730001","1","50","ppb","47","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/20/2007","AQS","060730001","1","37","ppb","35","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/21/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/22/2007","AQS","060730001","1","46","ppb","43","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/23/2007","AQS","060730001","1","47","ppb","44","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/24/2007","AQS","060730001","1","48","ppb","45","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/25/2007","AQS","060730001","1","59","ppb","56","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/26/2007","AQS","060730001","1","53","ppb","50","Chula Vista","21","88.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/27/2007","AQS","060730001","1","34","ppb","32","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/28/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/29/2007","AQS","060730001","1","42","ppb","40","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/30/2007","AQS","060730001","1","51","ppb","48","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"01/31/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/01/2007","AQS","060730001","1","38","ppb","36","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/02/2007","AQS","060730001","1","47","ppb","44","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/03/2007","AQS","060730001","1","65","ppb","63","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/04/2007","AQS","060730001","1","51","ppb","48","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/05/2007","AQS","060730001","1","52","ppb","49","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/06/2007","AQS","060730001","1","46","ppb","43","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/07/2007","AQS","060730001","1","59","ppb","56","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/08/2007","AQS","060730001","1","48","ppb","45","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/09/2007","AQS","060730001","1","51","ppb","48","Chula Vista","22","92.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/10/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/11/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/12/2007","AQS","060730001","1","38","ppb","36","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/13/2007","AQS","060730001","1","28","ppb","26","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/16/2007","AQS","060730001","1","54","ppb","51","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/17/2007","AQS","060730001","1","46","ppb","43","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/18/2007","AQS","060730001","1","35","ppb","33","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/19/2007","AQS","060730001","1","22","ppb","21","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/20/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/21/2007","AQS","060730001","1","27","ppb","25","Chula Vista","22","92.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/22/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/23/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/24/2007","AQS","060730001","1","44","ppb","42","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/25/2007","AQS","060730001","1","31","ppb","29","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/26/2007","AQS","060730001","1","21","ppb","20","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/27/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"02/28/2007","AQS","060730001","1","35","ppb","33","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/01/2007","AQS","060730001","1","47","ppb","44","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/02/2007","AQS","060730001","1","48","ppb","45","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/03/2007","AQS","060730001","1","40","ppb","38","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/04/2007","AQS","060730001","1","51","ppb","48","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/07/2007","AQS","060730001","1","53","ppb","50","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/08/2007","AQS","060730001","1","57","ppb","54","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/09/2007","AQS","060730001","1","41","ppb","39","Chula Vista","21","88.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/10/2007","AQS","060730001","1","37","ppb","35","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/11/2007","AQS","060730001","1","59","ppb","56","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/12/2007","AQS","060730001","1","65","ppb","63","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/13/2007","AQS","060730001","1","52","ppb","49","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/14/2007","AQS","060730001","1","28","ppb","26","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/15/2007","AQS","060730001","1","31","ppb","29","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/16/2007","AQS","060730001","1","37","ppb","35","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/17/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/18/2007","AQS","060730001","1","8","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/19/2007","AQS","060730001","1","14","ppb","13","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/20/2007","AQS","060730001","1","18","ppb","17","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/21/2007","AQS","060730001","1","40","ppb","38","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/22/2007","AQS","060730001","1","33","ppb","31","Chula Vista","21","88.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/23/2007","AQS","060730001","1","36","ppb","34","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/24/2007","AQS","060730001","1","31","ppb","29","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/25/2007","AQS","060730001","1","16","ppb","15","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/26/2007","AQS","060730001","1","10","ppb","9","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/27/2007","AQS","060730001","1","8","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/28/2007","AQS","060730001","1","39","ppb","37","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/29/2007","AQS","060730001","1","45","ppb","42","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/30/2007","AQS","060730001","1","50","ppb","47","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"03/31/2007","AQS","060730001","1","40","ppb","38","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/01/2007","AQS","060730001","1","26","ppb","25","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/02/2007","AQS","060730001","1","18","ppb","17","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/03/2007","AQS","060730001","1","17","ppb","16","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/04/2007","AQS","060730001","1","21","ppb","20","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/05/2007","AQS","060730001","1","22","ppb","21","Chula Vista","21","88.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/06/2007","AQS","060730001","1","7","ppb","7","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/07/2007","AQS","060730001","1","8","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/08/2007","AQS","060730001","1","8","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/09/2007","AQS","060730001","1","8","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/10/2007","AQS","060730001","1","30","ppb","28","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/11/2007","AQS","060730001","1","27","ppb","25","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/12/2007","AQS","060730001","1","35","ppb","33","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/13/2007","AQS","060730001","1","47","ppb","44","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/14/2007","AQS","060730001","1","34","ppb","32","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/15/2007","AQS","060730001","1","12","ppb","11","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/16/2007","AQS","060730001","1","29","ppb","27","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/17/2007","AQS","060730001","1","31","ppb","29","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/18/2007","AQS","060730001","1","34","ppb","32","Chula Vista","22","92.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/19/2007","AQS","060730001","1","40","ppb","38","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/20/2007","AQS","060730001","1","42","ppb","40","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/21/2007","AQS","060730001","1","30","ppb","28","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/22/2007","AQS","060730001","1","25","ppb","24","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/23/2007","AQS","060730001","1","32","ppb","30","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/24/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/25/2007","AQS","060730001","1","33","ppb","31","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/26/2007","AQS","060730001","1","20","ppb","19","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/27/2007","AQS","060730001","1","34","ppb","32","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/28/2007","AQS","060730001","1","21","ppb","20","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/29/2007","AQS","060730001","1","9","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"04/30/2007","AQS","060730001","1","14","ppb","13","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/01/2007","AQS","060730001","1","14","ppb","13","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/03/2007","AQS","060730001","1","7","ppb","7","Chula Vista","22","92.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/04/2007","AQS","060730001","1","28","ppb","26","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/05/2007","AQS","060730001","1","37","ppb","35","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/06/2007","AQS","060730001","1","38","ppb","36","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/07/2007","AQS","060730001","1","52","ppb","49","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/08/2007","AQS","060730001","1","57","ppb","54","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/09/2007","AQS","060730001","1","49","ppb","46","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/10/2007","AQS","060730001","1","27","ppb","25","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/11/2007","AQS","060730001","1","32","ppb","30","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/12/2007","AQS","060730001","1","22","ppb","21","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/13/2007","AQS","060730001","1","14","ppb","13","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/14/2007","AQS","060730001","1","12","ppb","11","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/15/2007","AQS","060730001","1","14","ppb","13","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/16/2007","AQS","060730001","1","10","ppb","9","Chula Vista","20","83.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/17/2007","AQS","060730001","1","12","ppb","11","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/18/2007","AQS","060730001","1","13","ppb","12","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/19/2007","AQS","060730001","1","9","ppb","8","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/20/2007","AQS","060730001","1","7","ppb","7","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/21/2007","AQS","060730001","1","11","ppb","10","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/22/2007","AQS","060730001","1","22","ppb","21","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/23/2007","AQS","060730001","1","19","ppb","18","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/24/2007","AQS","060730001","1","19","ppb","18","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
"05/25/2007","AQS","060730001","1","13","ppb","12","Chula Vista","23","96.0000","42602","Nitrogen dioxide (NO2)","037","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312420008573","-117.059088"
